episode,timestep,reward
3519,352000,-70.8347
3539,354000,-73.4025
3559,356000,-71.6844
3579,358000,-70.5157
3599,360000,-69.5369
3619,362000,-71.4272
3639,364000,-72.1843
3659,366000,-69.8086
3679,368000,-68.6699
3699,370000,-70.9993
3719,372000,-69.7017
3739,374000,-72.0737
3759,376000,-70.4871
3779,378000,-72.1074
3799,380000,-73.5872
3819,382000,-72.7949
3839,384000,-72.3235
3859,386000,-70.913
3879,388000,-73.4189
3899,390000,-70.2026
3919,392000,-74.4074
3939,394000,-72.051
3959,396000,-72.7285
3979,398000,-73.5243
3999,400000,-72.2833
4019,402000,-77.8322
4039,404000,-74.3978
4059,406000,-71.0662
4079,408000,-71.2955
4099,410000,-74.1103
4119,412000,-71.243
4139,414000,-72.1005
4159,416000,-72.4767
4179,418000,-69.2705
4199,420000,-70.6545
4219,422000,-71.8022
4239,424000,-70.49
4259,426000,-71.8081
4279,428000,-71.5682
4299,430000,-72.0015
4319,432000,-71.5877
4339,434000,-72.9483
4359,436000,-72.3413
4379,438000,-73.2427
4399,440000,-71.2479
4419,442000,-71.6941
4439,444000,-67.3756
4459,446000,-72.9127
4479,448000,-71.876
4499,450000,-72.6315
4519,452000,-70.503
4539,454000,-71.0312
4559,456000,-69.0143
4579,458000,-70.0198
4599,460000,-71.3428
4619,462000,-74.5814
4639,464000,-70.6499
4659,466000,-71.2016
4679,468000,-71.7571
4699,470000,-70.1227
4719,472000,-73.5536
4739,474000,-72.8464
4759,476000,-70.8772
4779,478000,-73.6496
4799,480000,-73.7162
4819,482000,-69.9443
4839,484000,-73.2585
4859,486000,-69.8909
4879,488000,-73.8299
4899,490000,-72.7911
4919,492000,-73.9719
4939,494000,-72.6672
4959,496000,-75.2991
4979,498000,-73.0164
4999,500000,-72.8405
5019,502000,-67.9027
5039,504000,-72.2535
5059,506000,-67.2946
5079,508000,-65.4306
5099,510000,-68.6123
5119,512000,-68.96
5139,514000,-68.0521
5159,516000,-70.3
5179,518000,-73.3823
5199,520000,-67.7911
5219,522000,-69.629
5239,524000,-70.445
5259,526000,-68.1202
5279,528000,-70.5146
5299,530000,-68.9046
5319,532000,-67.7264
5339,534000,-69.8617
5359,536000,-68.3159
5379,538000,-68.3601
5399,540000,-68.3091
5419,542000,-66.5652
5439,544000,-68.6947
5459,546000,-67.5029
5479,548000,-69.0652
5499,550000,-69.3726
5519,552000,-69.4081
5539,554000,-67.9499
5559,556000,-66.6773
5579,558000,-68.0402
5599,560000,-67.4876
5619,562000,-67.9755
5639,564000,-70.8722
5659,566000,-69.9937
5679,568000,-69.1107
5699,570000,-68.9653
5719,572000,-68.6603
5739,574000,-69.3908
5759,576000,-69.1714
5779,578000,-71.1593
5799,580000,-70.5406
5819,582000,-66.9026
5839,584000,-69.6404
5859,586000,-67.795
5879,588000,-68.9511
5899,590000,-69.3079
5919,592000,-65.1422
5939,594000,-67.5152
5959,596000,-70.687
5979,598000,-73.8843
5999,600000,-70.6011
6019,602000,-70.4685
6039,604000,-68.0136
6059,606000,-71.7162
6079,608000,-67.5722
6099,610000,-71.8445
6119,612000,-70.4135
6139,614000,-67.7754
6159,616000,-70.964
6179,618000,-69.8949
6199,620000,-71.3975
6219,622000,-69.9794
6239,624000,-69.5572
6259,626000,-67.6687
6279,628000,-69.9811
6299,630000,-66.9298
6319,632000,-69.7948
6339,634000,-67.9448
6359,636000,-68.5191
6379,638000,-67.5473
6399,640000,-69.676
6419,642000,-70.2343
6439,644000,-68.6343
6459,646000,-67.5924
6479,648000,-66.8343
6499,650000,-68.5788
6519,652000,-68.5147
6539,654000,-68.5547
6559,656000,-66.7324
6579,658000,-70.4912
6599,660000,-69.9192
6619,662000,-70.5869
6639,664000,-69.283
6659,666000,-66.6162
6679,668000,-63.8916
6699,670000,-67.8632
6719,672000,-67.2446
6739,674000,-70.8671
6759,676000,-67.8694
6779,678000,-66.96
6799,680000,-68.2191
6819,682000,-68.9226
6839,684000,-68.9864
6859,686000,-67.7867
6879,688000,-67.6592
6899,690000,-70.7362
6919,692000,-67.0869
6939,694000,-70.1911
6959,696000,-69.8839
6979,698000,-66.615
6999,700000,-66.5891
7019,702000,-66.8538
7039,704000,-69.6568
7059,706000,-69.7509
7079,708000,-64.7185
7099,710000,-68.3485
7119,712000,-70.8498
7139,714000,-69.3689
7159,716000,-69.8068
7179,718000,-67.3843
7199,720000,-66.6625
7219,722000,-70.7432
7239,724000,-71.088
7259,726000,-71.2192
7279,728000,-69.2587
7299,730000,-68.5898
7319,732000,-67.7051
7339,734000,-69.3444
7359,736000,-67.4257
7379,738000,-69.7551
7399,740000,-71.8562
7419,742000,-68.3616
7439,744000,-69.1628
7459,746000,-71.4552
7479,748000,-67.9411
7499,750000,-73.2634
7519,752000,-63.536
7539,754000,-64.565
7559,756000,-64.2491
7579,758000,-63.4816
7599,760000,-63.7427
7619,762000,-63.0495
7639,764000,-64.871
7659,766000,-66.9069
7679,768000,-62.8257
7699,770000,-65.8951
7719,772000,-64.4351
7739,774000,-64.8497
7759,776000,-62.7296
7779,778000,-67.1404
7799,780000,-64.9995
7819,782000,-66.3834
7839,784000,-64.3722
7859,786000,-64.1165
7879,788000,-65.8523
7899,790000,-66.4173
7919,792000,-64.8907
7939,794000,-63.4942
7959,796000,-62.0224
7979,798000,-65.3159
7999,800000,-65.64
8019,802000,-64.2696
8039,804000,-66.6124
8059,806000,-64.5097
8079,808000,-65.3497
8099,810000,-64.0064
8119,812000,-65.6441
8139,814000,-64.6203
8159,816000,-64.2814
8179,818000,-65.6362
8199,820000,-64.8639
8219,822000,-64.4275
8239,824000,-62.8004
8259,826000,-64.7475
8279,828000,-65.5163
8299,830000,-62.0631
8319,832000,-62.4008
8339,834000,-63.7365
8359,836000,-63.0214
8379,838000,-62.0646
8399,840000,-63.7696
8419,842000,-64.9263
8439,844000,-64.7747
8459,846000,-67.0746
8479,848000,-67.5627
8499,850000,-65.6136
8519,852000,-62.0383
8539,854000,-65.1581
8559,856000,-63.1792
8579,858000,-65.6693
8599,860000,-66.2947
8619,862000,-65.823
8639,864000,-62.6091
8659,866000,-67.7484
8679,868000,-64.8954
8699,870000,-62.9576
8719,872000,-66.2384
8739,874000,-64.7343
8759,876000,-66.1725
8779,878000,-65.4162
8799,880000,-62.9727
8819,882000,-63.2738
8839,884000,-63.9616
8859,886000,-64.653
8879,888000,-63.7698
8899,890000,-65.591
8919,892000,-64.9542
8939,894000,-65.5726
8959,896000,-64.0102
8979,898000,-67.2159
8999,900000,-64.4926
9019,902000,-65.7487
9039,904000,-64.9455
9059,906000,-66.5163
9079,908000,-61.8389
9099,910000,-66.8123
9119,912000,-65.6254
9139,914000,-65.341
9159,916000,-65.3185
9179,918000,-66.3863
9199,920000,-63.1018
9219,922000,-66.7188
9239,924000,-67.2339
9259,926000,-63.2109
9279,928000,-65.9299
9299,930000,-67.5497
9319,932000,-68.2912
9339,934000,-65.7403
9359,936000,-62.7962
9379,938000,-64.0284
9399,940000,-64.8109
9419,942000,-66.8125
9439,944000,-66.5527
9459,946000,-65.5014
9479,948000,-64.5586
9499,950000,-66.9325
9519,952000,-66.9348
9539,954000,-68.6449
9559,956000,-69.2261
9579,958000,-64.4092
9599,960000,-63.5734
9619,962000,-67.3354
9639,964000,-66.2196
9659,966000,-63.72
9679,968000,-64.7738
9699,970000,-70.8081
9719,972000,-67.4104
9739,974000,-65.5294
9759,976000,-65.739
9779,978000,-64.1738
9799,980000,-66.7324
9819,982000,-67.7621
9839,984000,-68.0256
9859,986000,-66.4666
9879,988000,-66.4508
9899,990000,-63.0207
9919,992000,-65.633
9939,994000,-65.1156
9959,996000,-64.6745
9979,998000,-64.6815
9999,1000000,-67.5605
10019,1002000,-60.9334
10039,1004000,-59.6051
10059,1006000,-62.9629
10079,1008000,-61.084
10099,1010000,-63.5264
10119,1012000,-61.2921
10139,1014000,-61.6921
10159,1016000,-64.406
10179,1018000,-58.2752
10199,1020000,-61.7041
10219,1022000,-61.4547
10239,1024000,-59.5341
10259,1026000,-65.0238
10279,1028000,-61.9493
10299,1030000,-63.1369
10319,1032000,-61.8719
10339,1034000,-63.1784
10359,1036000,-61.7264
10379,1038000,-64.1566
10399,1040000,-63.4849
10419,1042000,-64.015
10439,1044000,-62.955
10459,1046000,-60.7968
10479,1048000,-62.7476
10499,1050000,-62.3909
10519,1052000,-62.98
10539,1054000,-63.0074
10559,1056000,-59.8131
10579,1058000,-63.7268
10599,1060000,-61.362
10619,1062000,-64.9819
10639,1064000,-62.8221
10659,1066000,-64.3951
10679,1068000,-64.2594
10699,1070000,-65.2166
10719,1072000,-65.1729
10739,1074000,-62.7239
10759,1076000,-60.9388
10779,1078000,-62.1279
10799,1080000,-61.6259
10819,1082000,-62.4795
10839,1084000,-61.82
10859,1086000,-61.9248
10879,1088000,-61.3223
10899,1090000,-61.7447
10919,1092000,-61.261
10939,1094000,-60.5623
10959,1096000,-62.0603
10979,1098000,-64.9692
10999,1100000,-62.7504
11019,1102000,-61.5082
11039,1104000,-62.2962
11059,1106000,-63.5177
11079,1108000,-61.9206
11099,1110000,-62.5014
11119,1112000,-60.7927
11139,1114000,-64.2363
11159,1116000,-62.6037
11179,1118000,-60.4629
11199,1120000,-62.7907
11219,1122000,-60.449
11239,1124000,-60.7792
11259,1126000,-62.4649
11279,1128000,-60.9913
11299,1130000,-61.8423
11319,1132000,-59.6901
11339,1134000,-59.595
11359,1136000,-58.9758
11379,1138000,-67.4245
11399,1140000,-64.4595
11419,1142000,-62.9004
11439,1144000,-63.2542
11459,1146000,-60.4257
11479,1148000,-63.3786
11499,1150000,-63.4758
11519,1152000,-63.2372
11539,1154000,-61.85
11559,1156000,-60.3528
11579,1158000,-62.4734
11599,1160000,-61.1952
11619,1162000,-60.652
11639,1164000,-62.6237
11659,1166000,-63.9306
11679,1168000,-63.1715
11699,1170000,-63.4128
11719,1172000,-63.3031
11739,1174000,-62.4061
11759,1176000,-61.2791
11779,1178000,-63.7843
11799,1180000,-61.9203
11819,1182000,-64.7942
11839,1184000,-63.4518
11859,1186000,-62.8436
11879,1188000,-60.5727
11899,1190000,-61.5339
11919,1192000,-64.7895
11939,1194000,-60.7501
11959,1196000,-63.7214
11979,1198000,-62.6973
11999,1200000,-62.2386
12019,1202000,-62.0957
12039,1204000,-65.7712
12059,1206000,-64.0507
12079,1208000,-61.0286
12099,1210000,-62.3817
12119,1212000,-64.7546
12139,1214000,-62.5632
12159,1216000,-59.056
12179,1218000,-63.379
12199,1220000,-62.4993
12219,1222000,-66.1662
12239,1224000,-64.3627
12259,1226000,-63.16
12279,1228000,-64.2865
12299,1230000,-62.8266
12319,1232000,-64.7158
12339,1234000,-63.9715
12359,1236000,-65.2501
12379,1238000,-61.8729
12399,1240000,-65.5435
12419,1242000,-60.9664
12439,1244000,-65.582
12459,1246000,-59.3119
12479,1248000,-65.2425
12499,1250000,-63.6287
12519,1252000,-60.0331
12539,1254000,-60.72
12559,1256000,-57.4317
12579,1258000,-57.1765
12599,1260000,-59.4314
12619,1262000,-61.3182
12639,1264000,-62.1978
12659,1266000,-61.1531
12679,1268000,-58.9216
12699,1270000,-58.6104
12719,1272000,-59.1776
12739,1274000,-60.0549
12759,1276000,-57.3986
12779,1278000,-61.0813
12799,1280000,-56.4884
12819,1282000,-59.5221
12839,1284000,-60.2752
12859,1286000,-59.8844
12879,1288000,-56.7667
12899,1290000,-60.2287
12919,1292000,-59.3517
12939,1294000,-58.0202
12959,1296000,-61.5366
12979,1298000,-58.2451
12999,1300000,-59.7462
13019,1302000,-60.9045
13039,1304000,-61.8625
13059,1306000,-60.792
13079,1308000,-60.7022
13099,1310000,-61.5448
13119,1312000,-60.3989
13139,1314000,-61.2784
13159,1316000,-60.0345
13179,1318000,-61.1057
13199,1320000,-58.3613
13219,1322000,-59.9436
13239,1324000,-58.9431
13259,1326000,-59.0186
13279,1328000,-58.71
13299,1330000,-59.7076
13319,1332000,-58.5832
13339,1334000,-59.6092
13359,1336000,-61.2754
13379,1338000,-60.6722
13399,1340000,-58.8574
13419,1342000,-59.8528
13439,1344000,-60.9176
13459,1346000,-58.1595
13479,1348000,-59.7563
13499,1350000,-58.7443
13519,1352000,-59.44
13539,1354000,-58.2872
13559,1356000,-59.4915
13579,1358000,-59.6453
13599,1360000,-60.5394
13619,1362000,-60.3832
13639,1364000,-60.4845
13659,1366000,-57.9861
13679,1368000,-62.4292
13699,1370000,-57.8309
13719,1372000,-60.7592
13739,1374000,-59.2747
13759,1376000,-61.9084
13779,1378000,-61.7366
13799,1380000,-56.4456
13819,1382000,-60.2091
13839,1384000,-58.8878
13859,1386000,-58.7509
13879,1388000,-61.0089
13899,1390000,-59.4808
13919,1392000,-61.3212
13939,1394000,-56.6724
13959,1396000,-59.228
13979,1398000,-59.5753
13999,1400000,-58.5563
14019,1402000,-57.3461
14039,1404000,-62.8343
14059,1406000,-58.6921
14079,1408000,-62.7739
14099,1410000,-61.9198
14119,1412000,-58.2319
14139,1414000,-61.7025
14159,1416000,-60.8209
14179,1418000,-62.2338
14199,1420000,-57.0109
14219,1422000,-62.6087
14239,1424000,-60.6347
14259,1426000,-60.4078
14279,1428000,-59.4561
14299,1430000,-59.3806
14319,1432000,-62.0781
14339,1434000,-60.5016
14359,1436000,-62.5155
14379,1438000,-61.2736
14399,1440000,-58.6259
14419,1442000,-60.4178
14439,1444000,-61.5591
14459,1446000,-59.1109
14479,1448000,-61.1758
14499,1450000,-60.7165
14519,1452000,-60.6652
14539,1454000,-60.6111
14559,1456000,-60.6249
14579,1458000,-59.4509
14599,1460000,-59.9592
14619,1462000,-60.7101
14639,1464000,-60.0359
14659,1466000,-63.7796
14679,1468000,-58.3863
14699,1470000,-58.4921
14719,1472000,-59.1944
14739,1474000,-62.1092
14759,1476000,-61.1481
14779,1478000,-60.5163
14799,1480000,-59.9017
14819,1482000,-57.8418
14839,1484000,-59.5729
14859,1486000,-59.1565
14879,1488000,-59.8119
14899,1490000,-59.5995
14919,1492000,-59.9543
14939,1494000,-58.6594
14959,1496000,-60.3542
14979,1498000,-57.0743
14999,1500000,-60.7117
15019,1502000,-55.9738
15039,1504000,-56.1958
15059,1506000,-57.7542
15079,1508000,-56.9219
15099,1510000,-57.542
15119,1512000,-55.7086
15139,1514000,-56.5587
15159,1516000,-55.1488
15179,1518000,-59.5932
15199,1520000,-57.1276
15219,1522000,-58.7717
15239,1524000,-57.4374
15259,1526000,-54.9768
15279,1528000,-58.8055
15299,1530000,-54.0894
15319,1532000,-59.5803
15339,1534000,-55.3806
15359,1536000,-56.035
15379,1538000,-55.2412
15399,1540000,-59.5843
15419,1542000,-55.5258
15439,1544000,-56.7041
15459,1546000,-56.2469
15479,1548000,-58.3706
15499,1550000,-57.2223
15519,1552000,-58.3306
15539,1554000,-57.6834
15559,1556000,-57.3616
15579,1558000,-56.9379
15599,1560000,-57.1753
15619,1562000,-56.1361
15639,1564000,-58.8333
15659,1566000,-58.169
15679,1568000,-57.3046
15699,1570000,-54.77
15719,1572000,-59.9226
15739,1574000,-57.6776
15759,1576000,-57.7551
15779,1578000,-55.2909
15799,1580000,-54.7654
15819,1582000,-55.8366
15839,1584000,-59.1951
15859,1586000,-56.6683
15879,1588000,-54.6095
15899,1590000,-54.5055
15919,1592000,-56.1353
15939,1594000,-53.9669
15959,1596000,-54.9334
15979,1598000,-52.8378
15999,1600000,-57.195
16019,1602000,-55.0706
16039,1604000,-56.1934
16059,1606000,-56.5109
16079,1608000,-53.9794
16099,1610000,-57.6366
16119,1612000,-55.5648
16139,1614000,-57.6312
16159,1616000,-56.0178
16179,1618000,-58.5533
16199,1620000,-58.4219
16219,1622000,-54.227
16239,1624000,-59.1161
16259,1626000,-55.3879
16279,1628000,-53.5448
16299,1630000,-58.551
16319,1632000,-56.7791
16339,1634000,-59.4403
16359,1636000,-56.2307
16379,1638000,-56.472
16399,1640000,-56.8364
16419,1642000,-56.0877
16439,1644000,-56.9647
16459,1646000,-58.4841
16479,1648000,-57.4639
16499,1650000,-54.503
16519,1652000,-56.5465
16539,1654000,-58.5041
16559,1656000,-57.2859
16579,1658000,-57.6206
16599,1660000,-56.3548
16619,1662000,-57.2919
16639,1664000,-55.6891
16659,1666000,-58.3206
16679,1668000,-55.2016
16699,1670000,-56.3455
16719,1672000,-54.8087
16739,1674000,-57.0871
16759,1676000,-54.6456
16779,1678000,-55.7561
16799,1680000,-56.628
16819,1682000,-56.5983
16839,1684000,-59.6209
16859,1686000,-54.017
16879,1688000,-60.4446
16899,1690000,-57.5942
16919,1692000,-56.2776
16939,1694000,-60.2206
16959,1696000,-58.1789
16979,1698000,-54.0131
16999,1700000,-57.2681
17019,1702000,-56.8423
17039,1704000,-56.0568
17059,1706000,-55.6983
17079,1708000,-56.3886
17099,1710000,-58.5137
17119,1712000,-53.3667
17139,1714000,-54.6847
17159,1716000,-53.0573
17179,1718000,-56.4199
17199,1720000,-56.8394
17219,1722000,-56.8641
17239,1724000,-55.9745
17259,1726000,-57.9237
17279,1728000,-56.4526
17299,1730000,-54.3719
17319,1732000,-57.8656
17339,1734000,-57.0638
17359,1736000,-54.0643
17379,1738000,-55.8484
17399,1740000,-51.5436
17419,1742000,-54.2659
17439,1744000,-54.2579
17459,1746000,-55.7353
17479,1748000,-58.4936
17499,1750000,-55.6465
17519,1752000,-50.549
17539,1754000,-50.7437
17559,1756000,-50.4755
17579,1758000,-49.5331
17599,1760000,-50.2759
17619,1762000,-48.8194
17639,1764000,-50.4289
17659,1766000,-51.4961
17679,1768000,-52.6089
17699,1770000,-48.2311
17719,1772000,-51.1064
17739,1774000,-53.0988
17759,1776000,-52.6325
17779,1778000,-52.4049
17799,1780000,-51.6908
17819,1782000,-52.4899
17839,1784000,-51.9478
17859,1786000,-51.2337
17879,1788000,-52.0619
17899,1790000,-48.9912
17919,1792000,-53.0152
17939,1794000,-49.5736
17959,1796000,-50.3928
17979,1798000,-53.7902
17999,1800000,-51.2514
18019,1802000,-52.6654
18039,1804000,-52.6022
18059,1806000,-47.979
18079,1808000,-51.8413
18099,1810000,-50.8946
18119,1812000,-49.8988
18139,1814000,-50.4015
18159,1816000,-51.9229
18179,1818000,-51.1727
18199,1820000,-51.9529
18219,1822000,-49.1405
18239,1824000,-54.2461
18259,1826000,-48.4034
18279,1828000,-48.9293
18299,1830000,-49.4348
18319,1832000,-50.1668
18339,1834000,-51.7455
18359,1836000,-49.9294
18379,1838000,-49.6297
18399,1840000,-50.7547
18419,1842000,-49.2539
18439,1844000,-51.0357
18459,1846000,-51.9252
18479,1848000,-53.8755
18499,1850000,-52.366
18519,1852000,-47.4397
18539,1854000,-49.3246
18559,1856000,-53.189
18579,1858000,-50.6157
18599,1860000,-50.6934
18619,1862000,-50.4672
18639,1864000,-53.0452
18659,1866000,-47.2313
18679,1868000,-50.0225
18699,1870000,-51.7222
18719,1872000,-47.6193
18739,1874000,-49.7149
18759,1876000,-49.7967
18779,1878000,-53.3533
18799,1880000,-50.5848
18819,1882000,-53.1324
18839,1884000,-50.9514
18859,1886000,-52.0819
18879,1888000,-48.8312
18899,1890000,-53.0501
18919,1892000,-49.3638
18939,1894000,-51.7371
18959,1896000,-54.3556
18979,1898000,-50.5878
18999,1900000,-52.0043
19019,1902000,-51.7019
19039,1904000,-49.0841
19059,1906000,-53.0452
19079,1908000,-52.6903
19099,1910000,-49.4049
19119,1912000,-49.9296
19139,1914000,-51.3932
19159,1916000,-50.63
19179,1918000,-53.2381
19199,1920000,-51.6486
19219,1922000,-51.5925
19239,1924000,-52.774
19259,1926000,-52.0631
19279,1928000,-50.2872
19299,1930000,-49.6329
19319,1932000,-49.9665
19339,1934000,-50.7049
19359,1936000,-51.9202
19379,1938000,-49.0082
19399,1940000,-52.4079
19419,1942000,-49.6271
19439,1944000,-49.8125
19459,1946000,-48.3128
19479,1948000,-50.1856
19499,1950000,-49.0343
19519,1952000,-49.4976
19539,1954000,-48.7
19559,1956000,-50.5326
19579,1958000,-51.2646
19599,1960000,-49.4121
19619,1962000,-50.2824
19639,1964000,-49.3827
19659,1966000,-47.8068
19679,1968000,-51.4597
19699,1970000,-51.6226
19719,1972000,-51.3047
19739,1974000,-47.9567
19759,1976000,-49.5036
19779,1978000,-52.1677
19799,1980000,-51.2737
19819,1982000,-50.2873
19839,1984000,-50.0602
19859,1986000,-52.369
19879,1988000,-52.1209
19899,1990000,-50.3259
19919,1992000,-53.1082
19939,1994000,-51.5393
19959,1996000,-52.9282
19979,1998000,-52.6678
19999,2000000,-52.7362
20019,2002000,-48.5837
20039,2004000,-48.7043
20059,2006000,-47.3869
20079,2008000,-48.0841
20099,2010000,-48.5413
20119,2012000,-46.8144
20139,2014000,-44.9058
20159,2016000,-45.7232
20179,2018000,-49.2085
20199,2020000,-49.0871
20219,2022000,-45.105
20239,2024000,-47.9253
20259,2026000,-44.7544
20279,2028000,-47.35
20299,2030000,-49.3577
20319,2032000,-47.6296
20339,2034000,-47.7392
20359,2036000,-47.9483
20379,2038000,-48.4139
20399,2040000,-46.7945
20419,2042000,-45.8667
20439,2044000,-46.4454
20459,2046000,-44.8326
20479,2048000,-46.032
20499,2050000,-46.7775
20519,2052000,-48.3273
20539,2054000,-48.1076
20559,2056000,-50.4944
20579,2058000,-48.2513
20599,2060000,-48.1874
20619,2062000,-46.8229
20639,2064000,-48.7831
20659,2066000,-45.6517
20679,2068000,-45.8921
20699,2070000,-46.1206
20719,2072000,-50.7296
20739,2074000,-47.4501
20759,2076000,-45.8011
20779,2078000,-46.6276
20799,2080000,-47.0885
20819,2082000,-48.0901
20839,2084000,-47.3179
20859,2086000,-48.4572
20879,2088000,-48.3034
20899,2090000,-50.2954
20919,2092000,-47.3528
20939,2094000,-45.8446
20959,2096000,-49.1898
20979,2098000,-46.9081
20999,2100000,-46.0509
21019,2102000,-44.4912
21039,2104000,-43.5268
21059,2106000,-45.747
21079,2108000,-47.8065
21099,2110000,-45.8868
21119,2112000,-46.1735
21139,2114000,-46.0657
21159,2116000,-46.8736
21179,2118000,-48.9258
21199,2120000,-47.408
21219,2122000,-43.1044
21239,2124000,-47.3784
21259,2126000,-45.4964
21279,2128000,-46.7673
21299,2130000,-48.3993
21319,2132000,-47.4213
21339,2134000,-45.0697
21359,2136000,-47.1694
21379,2138000,-47.1992
21399,2140000,-46.5887
21419,2142000,-48.6193
21439,2144000,-46.4108
21459,2146000,-49.8027
21479,2148000,-47.3629
21499,2150000,-47.9277
21519,2152000,-46.9976
21539,2154000,-46.4575
21559,2156000,-46.787
21579,2158000,-49.7713
21599,2160000,-45.0781
21619,2162000,-46.4788
21639,2164000,-45.3253
21659,2166000,-46.4863
21679,2168000,-48.1979
21699,2170000,-46.1487
21719,2172000,-48.3531
21739,2174000,-47.2143
21759,2176000,-46.3094
21779,2178000,-46.7837
21799,2180000,-46.2531
21819,2182000,-48.6541
21839,2184000,-48.9921
21859,2186000,-45.1455
21879,2188000,-47.455
21899,2190000,-47.6512
21919,2192000,-47.0486
21939,2194000,-47.8536
21959,2196000,-46.4218
21979,2198000,-45.4407
21999,2200000,-45.3919
22019,2202000,-49.5504
22039,2204000,-45.7634
22059,2206000,-46.8425
22079,2208000,-50.6512
22099,2210000,-45.8686
22119,2212000,-48.4417
22139,2214000,-45.8818
22159,2216000,-46.6765
22179,2218000,-45.0957
22199,2220000,-48.9437
22219,2222000,-47.2273
22239,2224000,-48.1842
22259,2226000,-48.5132
22279,2228000,-45.0796
22299,2230000,-48.0293
22319,2232000,-48.5123
22339,2234000,-44.4267
22359,2236000,-47.3328
22379,2238000,-48.9955
22399,2240000,-47.6146
22419,2242000,-48.1654
22439,2244000,-46.8247
22459,2246000,-48.9692
22479,2248000,-47.2612
